endTime,artistName,trackName,msPlayed,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2020-06-03 17:39,Johnny Cash,God's Gonna Cut You Down,760,6RFkVsPmrM4pzlDkFswwJl,0.617,0.485,5,-8.227,0,0.115,0.868,3.44e-05,0.115,0.845,82.228,158573,4
2020-06-03 17:39,Radiohead,The Daily Mail,627881,0Kwg1epDRFLyXFq09t7MtB,0.36,0.362,10,-7.102,1,0.0385,0.652,0.000128,0.107,0.159,116.783,217798,4
2020-06-03 17:39,Miriam Makeba,For What It's Worth,930,40mUR2f7cLpScgpUh3l0rC,0.471,0.59,5,-8.173,1,0.0369,0.649,0.000119,0.138,0.736,170.035,188573,3
2020-06-03 17:39,James Blake,Once We All Agree,690,4JVvT1Ga7VkJfvy4C20Sym,0.3,0.357,11,-10.047,1,0.0362,0.973,0.194,0.173,0.0899,77.595,263293,3
2020-06-03 17:39,Nirvana,Lake Of Fire,790,4UJmPSJsBsIR1U0N79BU1g,0.541,0.618,1,-9.652,0,0.179,0.277,4.02e-05,0.413,0.68,145.464,175973,4
2020-06-03 17:39,Elton John,Fascist Faces - Remastered 2003,1090,2byAwZoNnmSKGMdPo7hyS9,0.53,0.745,5,-9.777,1,0.0335,0.155,1.04e-05,0.149,0.491,81.707,311427,4
2020-06-03 17:39,Brandi Carlile,The Joke,810,18k8IlS52uxRWObykDUZFG,0.236,0.578,7,-5.477,1,0.0404,0.327,0.00015,0.206,0.227,75.367,279373,4
2020-06-03 17:39,Unknown Mortal Orchestra,Everyone Acts Crazy Nowadays,1500,6VPvz8SZWRFEoawyUTvQTt,0.816,0.755,8,-4.942,1,0.0828,0.473,2.66e-06,0.178,0.735,120.008,254973,4
2020-06-03 17:39,Junior Murvin,Police & Thieves,710,2XsW8N3mMRD5blv4KGNHq6,0.932,0.359,11,-12.958,0,0.0944,0.0597,0,0.136,0.906,127.153,244110,4
2020-06-03 17:39,Nathan Lane,Where Did We Go Right?,8158,5nSJEh3lZ99BRMB61BCQUB,0.635,0.347,7,-13.707,1,0.566,0.73,0,0.563,0.674,126.613,134733,4
2020-06-03 17:39,Dr. John,Ice Age,670,6ClUCbcuDA2utXLGuXY7vT,0.502,0.847,11,-6.634,0,0.0646,0.576,0.758,0.204,0.759,173.61,263520,4
2020-06-03 17:39,Don Henley,Dirty Laundry,1000,7LFer4drCtWSyD8oxORZtC,0.756,0.773,5,-6.65,0,0.0306,0.0848,0.0026,0.0792,0.954,98.384,336800,4
